time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19340;19339;0.1;1000.0;1;0;0 
21985;2644;50.05;0.0;2;0;0 
25416;3430;25.075;209.0;3;0;0 
63141;37724;12.5875;1000.0;4;0;0 
83587;20446;18.83125;938.0;5;0;0 
103971;20384;21.953125;885.0;6;0;0 
108035;4063;23.5140625;264.0;7;0;0 
128418;20383;22.73359375;839.0;8;0;0 
133270;4851;23.123828125000003;264.0;9;0;0 
152859;19588;22.9287109375;826.0;10;0;0 
172398;19538;23.02626953125;826.0;11;0;0 
191824;19426;23.075048828125002;826.0;12;0;0 
196820;4995;23.099438476562504;274.0;13;0;0 
216202;19381;23.08724365234375;826.0;14;0;0 
235756;19554;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19388;19388;0.1;1000.0;1;0;0 
22039;2651;50.05;0.0;2;0;0 
25484;3444;25.075;209.0;3;0;0 
44906;19421;12.5875;1000.0;4;0;0 
64417;19510;18.83125;938.0;5;0;0 
83930;19513;21.953125;885.0;6;0;0 
87768;3837;23.5140625;264.0;7;0;0 
107280;19511;22.73359375;839.0;8;0;0 
111832;4552;23.123828125000003;264.0;9;0;0 
131505;19671;22.9287109375;826.0;10;0;0 
150950;19445;23.02626953125;826.0;11;0;0 
170417;19466;23.075048828125002;826.0;12;0;0 
175430;5013;23.099438476562504;274.0;13;0;0 
194855;19425;23.08724365234375;826.0;14;0;0 
214420;19565;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19320;19320;0.1;1000.0;1;0;0 
22069;2748;50.05;0.0;2;0;0 
25472;3402;25.075;209.0;3;0;0 
44985;19511;12.5875;1000.0;4;0;0 
64505;19519;18.83125;938.0;5;0;0 
83902;19396;21.953125;885.0;6;0;0 
87710;3807;23.5140625;264.0;7;0;0 
107061;19350;22.73359375;839.0;8;0;0 
111597;4534;23.123828125000003;264.0;9;0;0 
131088;19491;22.9287109375;826.0;10;0;0 
150421;19332;23.02626953125;826.0;11;0;0 
169853;19432;23.075048828125002;826.0;12;0;0 
174832;4978;23.099438476562504;274.0;13;0;0 
194375;19542;23.08724365234375;826.0;14;0;0 
213687;19311;23.093341064453128;826.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19454;19454;0.1;1000.0;1;0;0 
22095;2641;50.05;0.0;2;0;0 
25585;3489;25.075;224.0;3;0;0 
45008;19423;12.5875;1000.0;4;0;0 
64407;19398;18.83125;927.0;5;0;0 
83989;19581;21.953125;866.0;6;0;0 
87817;3827;23.5140625;281.0;7;0;0 
107203;19386;22.73359375;814.0;8;0;0 
111820;4615;23.123828125000003;281.0;9;0;0 
131245;19425;22.9287109375;801.0;10;0;0 
150671;19425;23.02626953125;801.0;11;0;0 
170088;19416;23.075048828125002;801.0;12;0;0 
175080;4990;23.099438476562504;297.0;13;0;0 
194468;19386;23.08724365234375;801.0;14;0;0 
213870;19386;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19358;19357;0.1;1000.0;1;0;0 
22144;2786;50.05;0.0;2;0;0 
25513;3368;25.075;224.0;3;0;0 
62774;37259;12.5875;1000.0;4;0;0 
83274;20499;18.83125;927.0;5;0;0 
103391;20117;21.953125;866.0;6;0;0 
107454;4063;23.5140625;281.0;7;0;0 
127255;19801;22.73359375;814.0;8;0;0 
131859;4603;23.123828125000003;281.0;9;0;0 
151248;19388;22.9287109375;801.0;10;0;0 
170533;19284;23.02626953125;801.0;11;0;0 
189988;19455;23.075048828125002;801.0;12;0;0 
195003;5015;23.099438476562504;297.0;13;0;0 
214510;19506;23.08724365234375;801.0;14;0;0 
233817;19306;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19355;19355;0.1;1000.0;1;0;0 
22000;2644;50.05;0.0;2;0;0 
25430;3430;25.075;224.0;3;0;0 
44877;19446;12.5875;1000.0;4;0;0 
64324;19445;18.83125;927.0;5;0;0 
83607;19282;21.953125;866.0;6;0;0 
87412;3805;23.5140625;281.0;7;0;0 
106715;19303;22.73359375;814.0;8;0;0 
111341;4625;23.123828125000003;281.0;9;0;0 
130624;19282;22.9287109375;801.0;10;0;0 
150052;19428;23.02626953125;801.0;11;0;0 
171609;21556;23.075048828125002;801.0;12;0;0 
177472;5862;23.099438476562504;297.0;13;0;0 
200325;22851;23.08724365234375;801.0;14;0;0 
223055;22729;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
22493;22493;0.1;1000.0;1;0;0 
25778;3285;50.05;0.0;2;0;0 
29869;4090;25.075;224.0;3;0;0 
52380;22510;12.5875;1000.0;4;0;0 
74962;22581;18.83125;927.0;5;0;0 
97503;22539;21.953125;866.0;6;0;0 
102093;4588;23.5140625;281.0;7;0;0 
124528;22435;22.73359375;814.0;8;0;0 
129867;5337;23.123828125000003;281.0;9;0;0 
165113;35244;22.9287109375;801.0;10;0;0 
206611;41498;23.02626953125;801.0;11;0;0 
247001;40376;23.075048828125002;801.0;12;0;0 
257317;10315;23.099438476562504;297.0;13;0;0 
297871;40554;23.08724365234375;801.0;14;0;0 
337530;39658;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
39313;39313;0.1;1000.0;1;0;0 
45017;5703;50.05;0.0;2;0;0 
51865;6847;25.075;224.0;3;0;0 
88367;36502;12.5875;1000.0;4;0;0 
128312;39944;18.83125;927.0;5;0;0 
186921;58609;21.953125;866.0;6;0;0 
194913;7991;23.5140625;281.0;7;0;0 
234501;39587;22.73359375;814.0;8;0;0 
243936;9435;23.123828125000003;281.0;9;0;0 
284451;40499;22.9287109375;801.0;10;0;0 
324600;40148;23.02626953125;801.0;11;0;0 
364413;39812;23.075048828125002;801.0;12;0;0 
374454;10041;23.099438476562504;297.0;13;0;0 
413723;39268;23.08724365234375;801.0;14;0;0 
453360;39636;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
39941;39941;0.1;1000.0;1;0;0 
45248;5306;50.05;0.0;2;0;0 
52305;7057;25.075;224.0;3;0;0 
92281;39964;12.5875;1000.0;4;0;0 
131929;39647;18.83125;927.0;5;0;0 
171519;39590;21.953125;866.0;6;0;0 
179222;7703;23.5140625;281.0;7;0;0 
219216;39993;22.73359375;814.0;8;0;0 
228407;9190;23.123828125000003;281.0;9;0;0 
268606;40199;22.9287109375;801.0;10;0;0 
308512;39905;23.02626953125;801.0;11;0;0 
347569;39057;23.075048828125002;801.0;12;0;0 
354299;6730;23.099438476562504;297.0;13;0;0 
375268;20968;23.08724365234375;801.0;14;0;0 
395993;20723;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
21148;21148;0.1;1000.0;1;0;0 
23973;2825;50.05;0.0;2;0;0 
27823;3848;25.075;224.0;3;0;0 
48825;21000;12.5875;1000.0;4;0;0 
69785;20959;18.83125;927.0;5;0;0 
90950;21163;21.953125;866.0;6;0;0 
95175;4224;23.5140625;281.0;7;0;0 
116165;20990;22.73359375;814.0;8;0;0 
121102;4935;23.123828125000003;281.0;9;0;0 
142009;20905;22.9287109375;801.0;10;0;0 
162948;20938;23.02626953125;801.0;11;0;0 
184020;21072;23.075048828125002;801.0;12;0;0 
190082;6060;23.099438476562504;297.0;13;0;0 
228232;38149;23.08724365234375;801.0;14;0;0 
250991;22758;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
23108;23108;0.1;1000.0;1;0;0 
26171;3061;50.05;0.0;2;0;0 
30352;4180;25.075;224.0;3;0;0 
53104;22750;12.5875;1000.0;4;0;0 
75721;22616;18.83125;927.0;5;0;0 
97099;21376;21.953125;866.0;6;0;0 
101249;4150;23.5140625;281.0;7;0;0 
122158;20907;22.73359375;814.0;8;0;0 
127162;5002;23.123828125000003;281.0;9;0;0 
148978;21816;22.9287109375;801.0;10;0;0 
171894;22914;23.02626953125;801.0;11;0;0 
194464;22569;23.075048828125002;801.0;12;0;0 
200342;5876;23.099438476562504;297.0;13;0;0 
223026;22684;23.08724365234375;801.0;14;0;0 
245137;22110;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
21534;21533;0.1;1000.0;1;0;0 
24338;2804;50.05;0.0;2;0;0 
28074;3734;25.075;224.0;3;0;0 
49509;21434;12.5875;1000.0;4;0;0 
72257;22746;18.83125;927.0;5;0;0 
94608;22351;21.953125;866.0;6;0;0 
99111;4501;23.5140625;281.0;7;0;0 
121768;22656;22.73359375;814.0;8;0;0 
127028;5259;23.123828125000003;281.0;9;0;0 
149668;22638;22.9287109375;801.0;10;0;0 
171946;22277;23.02626953125;801.0;11;0;0 
192909;20961;23.075048828125002;801.0;12;0;0 
198220;5310;23.099438476562504;297.0;13;0;0 
219224;21003;23.08724365234375;801.0;14;0;0 
241620;22395;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
22564;22564;0.1;1000.0;1;0;0 
25856;3290;50.05;0.0;2;0;0 
29885;4028;25.075;224.0;3;0;0 
52436;22550;12.5875;1000.0;4;0;0 
75091;22654;18.83125;927.0;5;0;0 
96816;21724;21.953125;866.0;6;0;0 
101091;4274;23.5140625;281.0;7;0;0 
122322;21230;22.73359375;814.0;8;0;0 
127535;5212;23.123828125000003;281.0;9;0;0 
150053;22517;22.9287109375;801.0;10;0;0 
172597;22543;23.02626953125;801.0;11;0;0 
194929;22330;23.075048828125002;801.0;12;0;0 
200926;5996;23.099438476562504;297.0;13;0;0 
223395;22468;23.08724365234375;801.0;14;0;0 
245647;22250;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
21690;21690;0.1;1000.0;1;0;0 
25013;3321;50.05;0.0;2;0;0 
29086;4072;25.075;224.0;3;0;0 
51046;21959;12.5875;1000.0;4;0;0 
71824;20777;18.83125;927.0;5;0;0 
94059;22233;21.953125;866.0;6;0;0 
98652;4591;23.5140625;281.0;7;0;0 
143471;44817;22.73359375;814.0;8;0;0 
149076;5605;23.123828125000003;281.0;9;0;0 
171360;22283;22.9287109375;801.0;10;0;0 
191000;19639;23.02626953125;801.0;11;0;0 
210260;19258;23.075048828125002;801.0;12;0;0 
215234;4974;23.099438476562504;297.0;13;0;0 
234827;19592;23.08724365234375;801.0;14;0;0 
254035;19207;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19235;19235;0.1;1000.0;1;0;0 
21957;2721;50.05;0.0;2;0;0 
25339;3380;25.075;224.0;3;0;0 
44795;19455;12.5875;1000.0;4;0;0 
64284;19488;18.83125;927.0;5;0;0 
83644;19359;21.953125;866.0;6;0;0 
87459;3814;23.5140625;281.0;7;0;0 
106748;19288;22.73359375;814.0;8;0;0 
111326;4578;23.123828125000003;281.0;9;0;0 
130689;19361;22.9287109375;801.0;10;0;0 
150051;19362;23.02626953125;801.0;11;0;0 
169490;19439;23.075048828125002;801.0;12;0;0 
174497;5006;23.099438476562504;297.0;13;0;0 
194274;19777;23.08724365234375;801.0;14;0;0 
213618;19344;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19293;19293;0.1;1000.0;1;0;0 
21922;2629;50.05;0.0;2;0;0 
25408;3486;25.075;224.0;3;0;0 
44739;19330;12.5875;1000.0;4;0;0 
64131;19392;18.83125;927.0;5;0;0 
83303;19170;21.953125;866.0;6;0;0 
87166;3862;23.5140625;281.0;7;0;0 
106506;19340;22.73359375;814.0;8;0;0 
111136;4628;23.123828125000003;281.0;9;0;0 
130588;19451;22.9287109375;801.0;10;0;0 
149916;19326;23.02626953125;801.0;11;0;0 
169155;19237;23.075048828125002;801.0;12;0;0 
174120;4964;23.099438476562504;297.0;13;0;0 
193459;19337;23.08724365234375;801.0;14;0;0 
212680;19221;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19347;19346;0.1;1000.0;1;0;0 
21960;2612;50.05;0.0;2;0;0 
25320;3358;25.075;224.0;3;0;0 
44549;19228;12.5875;1000.0;4;0;0 
63813;19263;18.83125;927.0;5;0;0 
83065;19252;21.953125;866.0;6;0;0 
86918;3852;23.5140625;281.0;7;0;0 
106193;19274;22.73359375;814.0;8;0;0 
110849;4655;23.123828125000003;281.0;9;0;0 
130030;19180;22.9287109375;801.0;10;0;0 
149365;19335;23.02626953125;801.0;11;0;0 
168769;19402;23.075048828125002;801.0;12;0;0 
173710;4941;23.099438476562504;297.0;13;0;0 
193066;19354;23.08724365234375;801.0;14;0;0 
212331;19264;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19224;19224;0.1;1000.0;1;0;0 
21882;2657;50.05;0.0;2;0;0 
25333;3450;25.075;224.0;3;0;0 
44524;19190;12.5875;1000.0;4;0;0 
63678;19153;18.83125;927.0;5;0;0 
83008;19329;21.953125;866.0;6;0;0 
86856;3847;23.5140625;281.0;7;0;0 
122826;35970;22.73359375;814.0;8;0;0 
127438;4611;23.123828125000003;281.0;9;0;0 
146843;19404;22.9287109375;801.0;10;0;0 
166512;19668;23.02626953125;801.0;11;0;0 
186406;19877;23.075048828125002;801.0;12;0;0 
191393;4987;23.099438476562504;297.0;13;0;0 
210708;19313;23.08724365234375;801.0;14;0;0 
229922;19214;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19299;19299;0.1;1000.0;1;0;0 
21885;2586;50.05;0.0;2;0;0 
25307;3421;25.075;224.0;3;0;0 
44642;19334;12.5875;1000.0;4;0;0 
64044;19402;18.83125;927.0;5;0;0 
83302;19257;21.953125;866.0;6;0;0 
87272;3970;23.5140625;281.0;7;0;0 
106595;19322;22.73359375;814.0;8;0;0 
111225;4628;23.123828125000003;281.0;9;0;0 
130530;19305;22.9287109375;801.0;10;0;0 
149838;19307;23.02626953125;801.0;11;0;0 
169202;19363;23.075048828125002;801.0;12;0;0 
174204;5001;23.099438476562504;297.0;13;0;0 
193483;19277;23.08724365234375;801.0;14;0;0 
212714;19231;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19280;19280;0.1;1000.0;1;0;0 
21950;2670;50.05;0.0;2;0;0 
25334;3383;25.075;224.0;3;0;0 
44614;19279;12.5875;1000.0;4;0;0 
63805;19190;18.83125;927.0;5;0;0 
83048;19242;21.953125;866.0;6;0;0 
86884;3836;23.5140625;281.0;7;0;0 
106211;19325;22.73359375;814.0;8;0;0 
110766;4555;23.123828125000003;281.0;9;0;0 
130016;19249;22.9287109375;801.0;10;0;0 
149293;19277;23.02626953125;801.0;11;0;0 
168678;19383;23.075048828125002;801.0;12;0;0 
173618;4940;23.099438476562504;297.0;13;0;0 
192964;19345;23.08724365234375;801.0;14;0;0 
212162;19197;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19265;19265;0.1;1000.0;1;0;0 
21877;2610;50.05;0.0;2;0;0 
25289;3412;25.075;224.0;3;0;0 
44621;19330;12.5875;1000.0;4;0;0 
63767;19146;18.83125;927.0;5;0;0 
83080;19312;21.953125;866.0;6;0;0 
86870;3788;23.5140625;281.0;7;0;0 
106256;19386;22.73359375;814.0;8;0;0 
110855;4598;23.123828125000003;281.0;9;0;0 
130103;19247;22.9287109375;801.0;10;0;0 
149448;19344;23.02626953125;801.0;11;0;0 
168552;19103;23.075048828125002;801.0;12;0;0 
173496;4943;23.099438476562504;297.0;13;0;0 
192855;19358;23.08724365234375;801.0;14;0;0 
212178;19322;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19271;19271;0.1;1000.0;1;0;0 
21952;2681;50.05;0.0;2;0;0 
25388;3434;25.075;224.0;3;0;0 
44739;19351;12.5875;1000.0;4;0;0 
64155;19415;18.83125;927.0;5;0;0 
83393;19237;21.953125;866.0;6;0;0 
87196;3803;23.5140625;281.0;7;0;0 
106554;19358;22.73359375;814.0;8;0;0 
111135;4581;23.123828125000003;281.0;9;0;0 
137954;26818;22.9287109375;801.0;10;0;0 
167588;29633;23.02626953125;801.0;11;0;0 
187317;19728;23.075048828125002;801.0;12;0;0 
192625;5306;23.099438476562504;297.0;13;0;0 
212588;19962;23.08724365234375;801.0;14;0;0 
232392;19803;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19546;19546;0.1;1000.0;1;0;0 
22192;2646;50.05;0.0;2;0;0 
25594;3401;25.075;224.0;3;0;0 
44976;19382;12.5875;1000.0;4;0;0 
64246;19270;18.83125;927.0;5;0;0 
83628;19380;21.953125;866.0;6;0;0 
87409;3779;23.5140625;281.0;7;0;0 
106708;19298;22.73359375;814.0;8;0;0 
111385;4676;23.123828125000003;281.0;9;0;0 
130612;19227;22.9287109375;801.0;10;0;0 
150023;19410;23.02626953125;801.0;11;0;0 
169288;19264;23.075048828125002;801.0;12;0;0 
174397;5109;23.099438476562504;297.0;13;0;0 
193700;19302;23.08724365234375;801.0;14;0;0 
212976;19275;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19488;19487;0.1;1000.0;1;0;0 
22103;2615;50.05;0.0;2;0;0 
25504;3399;25.075;224.0;3;0;0 
45048;19543;12.5875;1000.0;4;0;0 
64420;19372;18.83125;927.0;5;0;0 
83817;19397;21.953125;866.0;6;0;0 
87620;3802;23.5140625;281.0;7;0;0 
106959;19339;22.73359375;814.0;8;0;0 
111591;4631;23.123828125000003;281.0;9;0;0 
130816;19223;22.9287109375;801.0;10;0;0 
150043;19227;23.02626953125;801.0;11;0;0 
169404;19360;23.075048828125002;801.0;12;0;0 
174398;4993;23.099438476562504;297.0;13;0;0 
193665;19266;23.08724365234375;801.0;14;0;0 
213057;19391;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19167;19167;0.1;1000.0;1;0;0 
21828;2660;50.05;0.0;2;0;0 
25252;3423;25.075;224.0;3;0;0 
44586;19333;12.5875;1000.0;4;0;0 
63892;19306;18.83125;927.0;5;0;0 
83230;19336;21.953125;866.0;6;0;0 
87052;3820;23.5140625;281.0;7;0;0 
106355;19302;22.73359375;814.0;8;0;0 
110949;4593;23.123828125000003;281.0;9;0;0 
130234;19285;22.9287109375;801.0;10;0;0 
149480;19245;23.02626953125;801.0;11;0;0 
168701;19220;23.075048828125002;801.0;12;0;0 
173627;4924;23.099438476562504;297.0;13;0;0 
192841;19214;23.08724365234375;801.0;14;0;0 
212139;19297;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19172;19172;0.1;1000.0;1;0;0 
21818;2645;50.05;0.0;2;0;0 
25235;3416;25.075;224.0;3;0;0 
44596;19361;12.5875;1000.0;4;0;0 
63914;19316;18.83125;927.0;5;0;0 
83231;19315;21.953125;866.0;6;0;0 
87106;3875;23.5140625;281.0;7;0;0 
106428;19322;22.73359375;814.0;8;0;0 
110998;4568;23.123828125000003;281.0;9;0;0 
130246;19248;22.9287109375;801.0;10;0;0 
149467;19219;23.02626953125;801.0;11;0;0 
183725;34258;23.075048828125002;801.0;12;0;0 
188844;5119;23.099438476562504;297.0;13;0;0 
208117;19271;23.08724365234375;801.0;14;0;0 
227525;19408;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19867;19866;0.1;1000.0;1;0;0 
22501;2633;50.05;0.0;2;0;0 
26169;3667;25.075;224.0;3;0;0 
45727;19557;12.5875;1000.0;4;0;0 
65085;19358;18.83125;927.0;5;0;0 
84317;19231;21.953125;866.0;6;0;0 
88130;3813;23.5140625;281.0;7;0;0 
107568;19438;22.73359375;814.0;8;0;0 
112102;4534;23.123828125000003;281.0;9;0;0 
131574;19471;22.9287109375;801.0;10;0;0 
150824;19248;23.02626953125;801.0;11;0;0 
170117;19292;23.075048828125002;801.0;12;0;0 
175112;4993;23.099438476562504;297.0;13;0;0 
194374;19261;23.08724365234375;801.0;14;0;0 
213574;19200;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19234;19219;0.1;1000.0;1;0;0 
21859;2624;50.05;0.0;2;0;0 
25254;3394;25.075;224.0;3;0;0 
44554;19299;12.5875;1000.0;4;0;0 
63864;19309;18.83125;927.0;5;0;0 
83099;19234;21.953125;866.0;6;0;0 
86853;3754;23.5140625;281.0;7;0;0 
106069;19215;22.73359375;814.0;8;0;0 
110635;4565;23.123828125000003;281.0;9;0;0 
129898;19262;22.9287109375;801.0;10;0;0 
149066;19167;23.02626953125;801.0;11;0;0 
168363;19296;23.075048828125002;801.0;12;0;0 
173294;4930;23.099438476562504;297.0;13;0;0 
192565;19271;23.08724365234375;801.0;14;0;0 
211812;19247;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19237;19237;0.1;1000.0;1;0;0 
21909;2671;50.05;0.0;2;0;0 
25288;3378;25.075;224.0;3;0;0 
44421;19132;12.5875;1000.0;4;0;0 
63747;19325;18.83125;927.0;5;0;0 
82940;19192;21.953125;866.0;6;0;0 
86768;3827;23.5140625;281.0;7;0;0 
106042;19273;22.73359375;814.0;8;0;0 
110620;4577;23.123828125000003;281.0;9;0;0 
129896;19276;22.9287109375;801.0;10;0;0 
149125;19228;23.02626953125;801.0;11;0;0 
168499;19359;23.075048828125002;801.0;12;0;0 
173425;4924;23.099438476562504;297.0;13;0;0 
192581;19155;23.08724365234375;801.0;14;0;0 
211816;19234;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19152;19151;0.1;1000.0;1;0;0 
21718;2565;50.05;0.0;2;0;0 
25151;3433;25.075;224.0;3;0;0 
44252;19100;12.5875;1000.0;4;0;0 
63440;19188;18.83125;927.0;5;0;0 
82742;19301;21.953125;866.0;6;0;0 
86564;3807;23.5140625;281.0;7;0;0 
105958;19393;22.73359375;814.0;8;0;0 
110517;4557;23.123828125000003;281.0;9;0;0 
129709;19191;22.9287109375;801.0;10;0;0 
148777;19067;23.02626953125;801.0;11;0;0 
168244;19465;23.075048828125002;801.0;12;0;0 
177757;9497;23.099438476562504;297.0;13;0;0 
209219;31462;23.08724365234375;801.0;14;0;0 
228670;19450;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19252;19252;0.1;1000.0;1;0;0 
21889;2635;50.05;0.0;2;0;0 
25363;3459;25.075;224.0;3;0;0 
44767;19403;12.5875;1000.0;4;0;0 
64122;19353;18.83125;927.0;5;0;0 
83573;19450;21.953125;866.0;6;0;0 
87369;3795;23.5140625;281.0;7;0;0 
106818;19448;22.73359375;814.0;8;0;0 
111379;4559;23.123828125000003;281.0;9;0;0 
130683;19303;22.9287109375;801.0;10;0;0 
149993;19309;23.02626953125;801.0;11;0;0 
169388;19394;23.075048828125002;801.0;12;0;0 
174386;4998;23.099438476562504;297.0;13;0;0 
193765;19377;23.08724365234375;801.0;14;0;0 
213134;19369;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19358;19358;0.1;1000.0;1;0;0 
22016;2658;50.05;0.0;2;0;0 
25407;3390;25.075;224.0;3;0;0 
44761;19353;12.5875;1000.0;4;0;0 
64190;19427;18.83125;927.0;5;0;0 
83691;19500;21.953125;866.0;6;0;0 
87538;3846;23.5140625;281.0;7;0;0 
106893;19354;22.73359375;814.0;8;0;0 
111436;4542;23.123828125000003;281.0;9;0;0 
130879;19442;22.9287109375;801.0;10;0;0 
150178;19298;23.02626953125;801.0;11;0;0 
169482;19302;23.075048828125002;801.0;12;0;0 
174455;4972;23.099438476562504;297.0;13;0;0 
193907;19451;23.08724365234375;801.0;14;0;0 
213189;19282;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19246;19246;0.1;1000.0;1;0;0 
21857;2611;50.05;0.0;2;0;0 
25279;3422;25.075;224.0;3;0;0 
44646;19367;12.5875;1000.0;4;0;0 
63928;19280;18.83125;927.0;5;0;0 
83206;19278;21.953125;866.0;6;0;0 
86998;3791;23.5140625;281.0;7;0;0 
106375;19376;22.73359375;814.0;8;0;0 
110941;4565;23.123828125000003;281.0;9;0;0 
130281;19339;22.9287109375;801.0;10;0;0 
149465;19183;23.02626953125;801.0;11;0;0 
168724;19257;23.075048828125002;801.0;12;0;0 
173659;4935;23.099438476562504;297.0;13;0;0 
192875;19200;23.08724365234375;801.0;14;0;0 
212111;19235;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19038;19038;0.1;1000.0;1;0;0 
21681;2642;50.05;0.0;2;0;0 
25050;3369;25.075;224.0;3;0;0 
44400;19349;12.5875;1000.0;4;0;0 
63524;19124;18.83125;927.0;5;0;0 
82669;19144;21.953125;866.0;6;0;0 
86546;3877;23.5140625;281.0;7;0;0 
105784;19238;22.73359375;814.0;8;0;0 
110481;4696;23.123828125000003;281.0;9;0;0 
129684;19202;22.9287109375;801.0;10;0;0 
148843;19157;23.02626953125;801.0;11;0;0 
167954;19111;23.075048828125002;801.0;12;0;0 
172933;4977;23.099438476562504;297.0;13;0;0 
192201;19268;23.08724365234375;801.0;14;0;0 
216417;24215;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
27757;27757;0.1;1000.0;1;0;0 
30402;2644;50.05;0.0;2;0;0 
33752;3349;25.075;224.0;3;0;0 
53424;19671;12.5875;1000.0;4;0;0 
73246;19821;18.83125;927.0;5;0;0 
92945;19698;21.953125;866.0;6;0;0 
96695;3749;23.5140625;281.0;7;0;0 
116065;19369;22.73359375;814.0;8;0;0 
120579;4512;23.123828125000003;281.0;9;0;0 
139792;19213;22.9287109375;801.0;10;0;0 
159066;19274;23.02626953125;801.0;11;0;0 
178374;19307;23.075048828125002;801.0;12;0;0 
183356;4965;23.099438476562504;297.0;13;0;0 
202674;19317;23.08724365234375;801.0;14;0;0 
221782;19107;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19520;19520;0.1;1000.0;1;0;0 
22164;2643;50.05;0.0;2;0;0 
25546;3381;25.075;224.0;3;0;0 
44828;19281;12.5875;1000.0;4;0;0 
